survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,389170,119847,30.8,626
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,834132,160133,19.2,1507
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,412506,153606,37.24,497
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1259318,197240,15.66,1915
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,558630,115373,20.65,754
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1422375,357884,25.16,2073
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1877396,249929,13.31,2081
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1858907,174884,9.41,2074
LFS 2024-25,Division,Punjab,Faisalabad,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,2043694,341925,16.73,2095
LFS 2024-25,Division,Punjab,Gujranwala,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,2538501,476900,18.79,2756
LFS 2024-25,Division,Punjab,Lahore,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,3499926,927657,26.51,3034
LFS 2024-25,Division,Punjab,Multan,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1954601,278181,14.23,2018
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1590669,526607,33.11,1687
LFS 2024-25,Division,Punjab,Sahiwal,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1217334,167176,13.73,1325
LFS 2024-25,Division,Punjab,Sargodha,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1401811,230811,16.47,1584
LFS 2024-25,Division,Sindh,Hyderabad,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,1768534,432965,24.48,2592
LFS 2024-25,Division,Sindh,Karachi,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,3467312,1421902,41.01,4189
LFS 2024-25,Division,Sindh,Larkana,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,919067,250840,27.29,1357
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,685390,88791,12.95,994
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,739594,159133,21.52,972
LFS 2024-25,Division,Sindh,Sukkur,NA,Working Conditions,Paid employees with paid annual leave,% of employees,pct,930635,192019,20.63,1294
LFS 2024-25,Division,Balochistan,Kalat,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,289438,97655,33.74,1123
LFS 2024-25,Division,Balochistan,Loralai,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,79350,20358,25.66,251
LFS 2024-25,Division,Balochistan,Mekran,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,323564,131545,40.65,526
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,146267,44866,30.67,446
LFS 2024-25,Division,Balochistan,Quetta,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,441898,191098,43.24,1078
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,109088,23546,21.58,311
LFS 2024-25,Division,Balochistan,Sibi,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,137405,68887,50.13,443
LFS 2024-25,Division,Balochistan,Zhob,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,97429,33114,33.99,285
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,363553,176211,48.47,429
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,219238,141255,64.43,260
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,389170,140516,36.11,626
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,834132,233444,27.99,1507
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,412506,182739,44.3,497
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1259318,237846,18.89,1915
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,558630,122419,21.91,754
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1422375,422721,29.72,2073
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1877396,356801,19.01,2081
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1858907,232764,12.52,2074
LFS 2024-25,Division,Punjab,Faisalabad,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,2043694,692299,33.87,2095
LFS 2024-25,Division,Punjab,Gujranwala,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,2538501,572133,22.54,2756
LFS 2024-25,Division,Punjab,Lahore,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,3499926,1405361,40.15,3034
LFS 2024-25,Division,Punjab,Multan,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1954601,331789,16.97,2018
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1590669,676954,42.56,1687
LFS 2024-25,Division,Punjab,Sahiwal,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1217334,189377,15.56,1325
LFS 2024-25,Division,Punjab,Sargodha,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1401811,349607,24.94,1584
LFS 2024-25,Division,Sindh,Hyderabad,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,1768534,470176,26.59,2592
LFS 2024-25,Division,Sindh,Karachi,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,3467312,1634110,47.13,4189
LFS 2024-25,Division,Sindh,Larkana,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,919067,282607,30.75,1357
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,685390,93112,13.59,994
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,739594,160448,21.69,972
LFS 2024-25,Division,Sindh,Sukkur,NA,Working Conditions,Paid employees with paid sick leave,% of employees,pct,930635,210507,22.62,1294
LFS 2024-25,Division,Balochistan,Kalat,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,289438,48529,16.77,1123
LFS 2024-25,Division,Balochistan,Loralai,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,79350,13595,17.13,251
LFS 2024-25,Division,Balochistan,Mekran,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,323564,110538,34.16,526
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,146267,36610,25.03,446
LFS 2024-25,Division,Balochistan,Quetta,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,441898,123029,27.84,1078
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,109088,29273,26.83,311
LFS 2024-25,Division,Balochistan,Sibi,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,137405,50455,36.72,443
LFS 2024-25,Division,Balochistan,Zhob,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,97429,21651,22.22,285
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,363553,77315,21.27,429
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,219238,78477,35.8,260
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,389170,82738,21.26,626
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,834132,93964,11.26,1507
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,412506,110882,26.88,497
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1259318,223290,17.73,1915
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,558630,87598,15.68,754
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1422375,307681,21.63,2073
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1877396,174618,9.3,2081
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1858907,128366,6.91,2074
LFS 2024-25,Division,Punjab,Faisalabad,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,2043694,254632,12.46,2095
LFS 2024-25,Division,Punjab,Gujranwala,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,2538501,222485,8.76,2756
LFS 2024-25,Division,Punjab,Lahore,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,3499926,455521,13.02,3034
LFS 2024-25,Division,Punjab,Multan,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1954601,152853,7.82,2018
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1590669,314665,19.78,1687
LFS 2024-25,Division,Punjab,Sahiwal,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1217334,117458,9.65,1325
LFS 2024-25,Division,Punjab,Sargodha,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1401811,161263,11.5,1584
LFS 2024-25,Division,Sindh,Hyderabad,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,1768534,267993,15.15,2592
LFS 2024-25,Division,Sindh,Karachi,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,3467312,451407,13.02,4189
LFS 2024-25,Division,Sindh,Larkana,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,919067,180778,19.67,1357
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,685390,59861,8.73,994
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,739594,79861,10.8,972
LFS 2024-25,Division,Sindh,Sukkur,NA,Working Conditions,Paid employees with old-age pension coverage,% of employees,pct,930635,119110,12.8,1294
LFS 2024-25,Division,Balochistan,Kalat,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,570564,7229,1.27,2273
LFS 2024-25,Division,Balochistan,Loralai,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,293759,1224,0.42,944
LFS 2024-25,Division,Balochistan,Mekran,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,524567,1667,0.32,859
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,689207,5382,0.78,2175
LFS 2024-25,Division,Balochistan,Quetta,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,843626,27988,3.32,2059
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,203938,2934,1.44,583
LFS 2024-25,Division,Balochistan,Sibi,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,314688,12256,3.89,1107
LFS 2024-25,Division,Balochistan,Zhob,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,214355,332,0.15,630
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,666912,12882,1.93,787
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,653394,15218,2.33,792
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,707298,59402,8.4,1130
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,1872734,45941,2.45,3469
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,871640,32850,3.77,1071
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,2760800,91757,3.32,4265
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,1303110,20306,1.56,1737
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,2857819,72321,2.53,4225
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,4928155,88377,1.79,5538
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,5479766,160117,2.92,6284
LFS 2024-25,Division,Punjab,Faisalabad,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,5258991,93655,1.78,5507
LFS 2024-25,Division,Punjab,Gujranwala,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,5523263,375304,6.79,6215
LFS 2024-25,Division,Punjab,Lahore,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,6745368,156404,2.32,6099
LFS 2024-25,Division,Punjab,Multan,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,5104000,134490,2.63,5373
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,3427897,124598,3.63,3745
LFS 2024-25,Division,Punjab,Sahiwal,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,3113979,76880,2.47,3447
LFS 2024-25,Division,Punjab,Sargodha,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,3198019,120870,3.78,3674
LFS 2024-25,Division,Sindh,Hyderabad,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,3376310,55186,1.63,4943
LFS 2024-25,Division,Sindh,Karachi,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,5475388,161873,2.96,6615
LFS 2024-25,Division,Sindh,Larkana,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,2539830,26387,1.04,3876
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,1385161,2964,0.21,2020
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,2062628,9494,0.46,2756
LFS 2024-25,Division,Sindh,Sukkur,NA,Working Conditions,Occupational injury in past 12 months,% of employed,pct,2164561,50498,2.33,3051
LFS 2024-25,Division,Balochistan,Kalat,NA,Education,Literacy rate (10 years and older),% of population 10+,pct,1827221,769250,42.1,7321
